"","Row.names","Genus","name","value","LibraryName","Group"
"4850","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660211",6,"HC13_bacterial","HC"
"4851","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660212",8,"HC12_bacterial","HC"
"4852","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660213",0,"HC11_bacterial","HC"
"4853","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660214",9,"HC10_bacterial","HC"
"4854","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660215",0,"HC9_bacterial","HC"
"4855","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660217",18,"HC8_bacterial","HC"
"4856","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660218",7,"HC7_bacterial","HC"
"4857","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660219",0,"HC6_bacterial","HC"
"4858","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660220",0,"HC5_bacterial","HC"
"4859","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660221",0,"HC4_bacterial","HC"
"4860","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660222",28,"HC3_bacterial","HC"
"4861","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660223",12,"HC2_bacterial","HC"
"4862","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660224",0,"HC1_bacterial","HC"
"4863","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660226",36,"MS21_bacterial","MS"
"4864","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660227",0,"MS3_bacterial","MS"
"4865","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660228",0,"MS20_bacterial","MS"
"4866","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660229",23,"MS19_bacterial","MS"
"4867","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660230",0,"MS18_bacterial","MS"
"4868","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660231",0,"MS17_bacterial","MS"
"4869","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660232",0,"MS16_bacterial","MS"
"4870","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660233",0,"MS15_bacterial","MS"
"4871","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660234",0,"MS14_bacterial","MS"
"4872","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660235",0,"MS13_bacterial","MS"
"4873","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660238",7,"MS12_bacterial","MS"
"4874","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660249",0,"MS11_bacterial","MS"
"4875","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660250",100,"MS2_bacterial","MS"
"4876","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia.NA","Shuttleworthia","SRR14660251",0,"MS1_bacterial","MS"
"4877","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660150",0,"MS10_bacterial","MS"
"4878","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660161",421,"MS9_bacterial","MS"
"4879","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660172",0,"MS8_bacterial","MS"
"4880","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660183",0,"MS7_bacterial","MS"
"4881","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660188",0,"HC34_bacterial","HC"
"4882","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660189",0,"HC33_bacterial","HC"
"4883","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660190",0,"HC32_bacterial","HC"
"4884","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660191",0,"HC31_bacterial","HC"
"4885","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660192",388,"HC30_bacterial","HC"
"4886","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660193",0,"HC29_bacterial","HC"
"4887","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660194",61,"MS6_bacterial","MS"
"4888","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660195",167,"HC28_bacterial","HC"
"4889","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660197",152,"HC26_bacterial","HC"
"4890","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660198",0,"HC25_bacterial","HC"
"4891","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660199",0,"HC24_bacterial","HC"
"4892","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660200",0,"HC23_bacterial","HC"
"4893","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660201",0,"HC22_bacterial","HC"
"4894","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660202",0,"HC21_bacterial","HC"
"4895","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660203",0,"HC20_bacterial","HC"
"4896","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660204",0,"HC19_bacterial","HC"
"4897","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660205",96,"MS5_bacterial","MS"
"4898","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660206",233,"HC18_bacterial","HC"
"4899","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660207",0,"HC17_bacterial","HC"
"4900","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660208",0,"HC16_bacterial","HC"
"4901","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660209",0,"HC15_bacterial","HC"
"4902","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660210",0,"HC14_bacterial","HC"
"4903","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660211",0,"HC13_bacterial","HC"
"4904","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660212",5,"HC12_bacterial","HC"
"4905","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660213",0,"HC11_bacterial","HC"
"4906","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660214",60,"HC10_bacterial","HC"
"4907","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660215",0,"HC9_bacterial","HC"
"4908","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660217",0,"HC8_bacterial","HC"
"4909","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660218",0,"HC7_bacterial","HC"
"4910","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660219",0,"HC6_bacterial","HC"
"4911","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660220",0,"HC5_bacterial","HC"
"4912","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660221",5,"HC4_bacterial","HC"
"4913","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660222",0,"HC3_bacterial","HC"
"4914","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660223",90,"HC2_bacterial","HC"
"4915","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660224",0,"HC1_bacterial","HC"
"4916","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660226",14,"MS21_bacterial","MS"
"4917","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660227",0,"MS3_bacterial","MS"
"4918","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660228",377,"MS20_bacterial","MS"
"4919","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660229",0,"MS19_bacterial","MS"
"4920","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660230",0,"MS18_bacterial","MS"
"4921","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660231",0,"MS17_bacterial","MS"
"4922","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660232",318,"MS16_bacterial","MS"
"4923","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660233",0,"MS15_bacterial","MS"
"4924","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660234",14,"MS14_bacterial","MS"
"4925","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660235",0,"MS13_bacterial","MS"
"4926","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660238",20,"MS12_bacterial","MS"
"4927","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660249",0,"MS11_bacterial","MS"
"4928","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660250",0,"MS2_bacterial","MS"
"4929","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella.NA","Tuzzerella","SRR14660251",5,"MS1_bacterial","MS"
"4930","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660150",0,"MS10_bacterial","MS"
"4931","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660161",0,"MS9_bacterial","MS"
"4932","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660172",0,"MS8_bacterial","MS"
"4933","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660183",0,"MS7_bacterial","MS"
"4934","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660188",0,"HC34_bacterial","HC"
"4935","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660189",0,"HC33_bacterial","HC"
"4936","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660190",45,"HC32_bacterial","HC"
"4937","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660191",0,"HC31_bacterial","HC"
"4938","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660192",0,"HC30_bacterial","HC"
"4939","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660193",0,"HC29_bacterial","HC"
"4940","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660194",18,"MS6_bacterial","MS"
"4941","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660195",8,"HC28_bacterial","HC"
"4942","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660197",0,"HC26_bacterial","HC"
"4943","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660198",0,"HC25_bacterial","HC"
"4944","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660199",8,"HC24_bacterial","HC"
"4945","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660200",0,"HC23_bacterial","HC"
"4946","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660201",0,"HC22_bacterial","HC"
"4947","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660202",0,"HC21_bacterial","HC"
"4948","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660203",0,"HC20_bacterial","HC"
"4949","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660204",0,"HC19_bacterial","HC"
"4950","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660205",0,"MS5_bacterial","MS"
"4951","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660206",0,"HC18_bacterial","HC"
"4952","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660207",0,"HC17_bacterial","HC"
"4953","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660208",0,"HC16_bacterial","HC"
"4954","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660209",0,"HC15_bacterial","HC"
"4955","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660210",570,"HC14_bacterial","HC"
"4956","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660211",9,"HC13_bacterial","HC"
"4957","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660212",0,"HC12_bacterial","HC"
"4958","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660213",0,"HC11_bacterial","HC"
"4959","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660214",0,"HC10_bacterial","HC"
"4960","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660215",0,"HC9_bacterial","HC"
"4961","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660217",0,"HC8_bacterial","HC"
"4962","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660218",0,"HC7_bacterial","HC"
"4963","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660219",0,"HC6_bacterial","HC"
"4964","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660220",0,"HC5_bacterial","HC"
"4965","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660221",0,"HC4_bacterial","HC"
"4966","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660222",75,"HC3_bacterial","HC"
"4967","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660223",6,"HC2_bacterial","HC"
"4968","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660224",0,"HC1_bacterial","HC"
"4969","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660226",251,"MS21_bacterial","MS"
"4970","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660227",0,"MS3_bacterial","MS"
"4971","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660228",0,"MS20_bacterial","MS"
"4972","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660229",0,"MS19_bacterial","MS"
"4973","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660230",0,"MS18_bacterial","MS"
"4974","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660231",0,"MS17_bacterial","MS"
"4975","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660232",0,"MS16_bacterial","MS"
"4976","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660233",0,"MS15_bacterial","MS"
"4977","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660234",0,"MS14_bacterial","MS"
"4978","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660235",0,"MS13_bacterial","MS"
"4979","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660238",0,"MS12_bacterial","MS"
"4980","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660249",0,"MS11_bacterial","MS"
"4981","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660250",0,"MS2_bacterial","MS"
"4982","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella.NA","Tyzzerella","SRR14660251",0,"MS1_bacterial","MS"
"4983","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660150",0,"MS10_bacterial","MS"
"4984","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660161",0,"MS9_bacterial","MS"
"4985","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660172",0,"MS8_bacterial","MS"
"4986","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660183",0,"MS7_bacterial","MS"
"4987","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660188",0,"HC34_bacterial","HC"
"4988","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660189",13,"HC33_bacterial","HC"
"4989","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660190",0,"HC32_bacterial","HC"
"4990","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660191",0,"HC31_bacterial","HC"
"4991","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660192",0,"HC30_bacterial","HC"
"4992","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660193",13,"HC29_bacterial","HC"
"4993","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660194",0,"MS6_bacterial","MS"
"4994","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660195",0,"HC28_bacterial","HC"
"4995","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660197",0,"HC26_bacterial","HC"
"4996","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660198",0,"HC25_bacterial","HC"
"4997","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660199",0,"HC24_bacterial","HC"
"4998","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660200",0,"HC23_bacterial","HC"
"4999","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660201",0,"HC22_bacterial","HC"
"5000","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660202",0,"HC21_bacterial","HC"
"5001","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660203",0,"HC20_bacterial","HC"
"5002","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660204",0,"HC19_bacterial","HC"
"5003","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660205",0,"MS5_bacterial","MS"
"5004","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660206",0,"HC18_bacterial","HC"
"5005","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660207",40,"HC17_bacterial","HC"
"5006","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660208",0,"HC16_bacterial","HC"
"5007","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660209",0,"HC15_bacterial","HC"
"5008","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660210",0,"HC14_bacterial","HC"
"5009","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660211",0,"HC13_bacterial","HC"
"5010","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660212",0,"HC12_bacterial","HC"
"5011","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660213",0,"HC11_bacterial","HC"
"5012","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660214",0,"HC10_bacterial","HC"
"5013","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660215",0,"HC9_bacterial","HC"
"5014","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660217",0,"HC8_bacterial","HC"
"5015","Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3.NA","UC5-1-2E3","SRR14660218",2,"HC7_bacterial","HC"
